extId__c,Churn__c,Name,Gender__c,Sentiment__c,MissingMortgagePayments__c,RetentionTeam__c,LifeStage__c
4693,Yes,Peter Lin,Male,Negative,No,Engaged,Single
4694,Yes,Alivia Tohtsonie,Male,Negative,Yes,Not Engaged,Family
4695,Yes,Mikaela Ichihara,Male,Negative,Yes,Not Engaged,Family
4696,Yes,David Rogel,Male,Neutral,No,Not Engaged,Single
4697,Yes,Qailynne Caldera,Female,Neutral,No,Engaged,Single
4698,Yes,Emilio Herrera,Male,Negative,Yes,Engaged,Family
4699,Yes,Nena Lafferty,Female,Neutral,No,Engaged,Family
4700,Yes,Angelique Varela,Male,Neutral,Yes,Not Engaged,Single
4701,Yes,Umaima al-Basher,Female,Neutral,Yes,Not Engaged,Retired
4702,Yes,Ashton Finley,Female,Negative,Yes,Engaged,Family
4703,Yes,Olivia Morrison,Female,Positive,Yes,Engaged,Retired
4704,Yes,Jasmine Rendon,Male,Positive,Yes,Not Engaged,Family
4705,Yes,Anaedith Trujillo,Male,Negative,Yes,Engaged,Single
4706,Yes,Haley Tamura,Male,Negative,Yes,Engaged,Single
4707,Yes,John Scheer,Female,Negative,Yes,Engaged,Single
4708,Yes,Alexis Meyer,Female,Negative,Yes,Engaged,Retired
4709,Yes,Skyler Wengryn,Male,Negative,No,Not Engaged,Retired
4710,Yes,Iran Lovato,Male,Neutral,Yes,Not Engaged,Single
4711,Yes,Shayan Williams,Female,Positive,Yes,Not Engaged,Single
4712,Yes,Dylan Roberts,Female,Neutral,Yes,Engaged,Retired
4713,Yes,Steven Buccieri,Male,Negative,Yes,Engaged,Retired
4714,Yes,Savana Gonzalez,Female,Negative,No,Not Engaged,Retired
4715,Yes,Idali Fonte,Female,Neutral,Yes,Not Engaged,Single
4716,Yes,Emily Gossett,Male,Neutral,Yes,Not Engaged,Single
4717,Yes,Kalsey New,Female,Negative,Yes,Not Engaged,Single
4718,Yes,Derryl Haile,Female,Negative,Yes,Not Engaged,Family
4719,Yes,Kellie Degraff,Female,Negative,No,Not Engaged,Retired
4720,Yes,Laura Nguyen,Female,Positive,No,Engaged,Retired
4721,Yes,Larry Norwood,Female,Neutral,Yes,Engaged,Retired
4722,Yes,David Sanchez,Female,Neutral,No,Not Engaged,Single
4723,Yes,Nizaar al-Basa,Male,Negative,Yes,Not Engaged,Single
4724,Yes,Paul Johnson,Male,Negative,No,Engaged,Single
4725,Yes,Kuhu Salmon,Female,Negative,Yes,Not Engaged,Single
4726,Yes,Irquois Dubus,Female,Positive,Yes,Engaged,Retired
4727,Yes,Cheyenne Rodarte,Female,Neutral,Yes,Not Engaged,Retired
4728,Yes,Trevon Brisbane,Female,Negative,Yes,Not Engaged,Single
4729,Yes,Na Kea Nasreldin,Male,Positive,Yes,Engaged,Family
4730,Yes,Jacob Garcia-Paz,Male,Negative,No,Not Engaged,Single
4731,Yes,Ma. Matilde Chacon,Female,Positive,No,Engaged,Family
4732,Yes,Angelique Charley,Male,Negative,No,Engaged,Retired
4733,Yes,Eduardo Portillo-Macias,Male,Negative,Yes,Not Engaged,Single
4734,Yes,Joshua Tran,Female,Negative,Yes,Not Engaged,Retired
4735,Yes,Jacob Gallegos,Male,Neutral,Yes,Engaged,Retired
4736,Yes,Christopher Morris,Male,Positive,No,Not Engaged,Family
4737,Yes,Courtney Ault Booneel,Female,Negative,No,Not Engaged,Family
4738,Yes,Christopher Cunningham,Male,Neutral,Yes,Not Engaged,Family
4739,Yes,Timothy Godoy,Male,Negative,Yes,Engaged,Single
4740,Yes,Mikhayla Rodriguez,Female,Negative,No,Not Engaged,Family
4741,Yes,Luis Guidichessi,Male,Neutral,No,Engaged,Single
4742,Yes,Tristina Quintana,Male,Negative,No,Engaged,Family
4743,Yes,Latesha Barcelona,Male,Neutral,No,Not Engaged,Single
4744,Yes,Alana Bridgeman,Female,Negative,No,Not Engaged,Family
4745,Yes,Spencer Dike,Female,Negative,No,Not Engaged,Retired
4746,Yes,Michael Vigil,Female,Negative,No,Engaged,Retired
4747,Yes,Tahani Moore,Female,Negative,Yes,Engaged,Retired
4748,Yes,Kelly Liu,Female,Negative,Yes,Engaged,Single
4749,Yes,Cody Vigil,Male,Neutral,Yes,Engaged,Single
4750,Yes,Karina Valencia Nicolas,Female,Negative,No,Not Engaged,Retired
4751,Yes,Sarah Pitcher,Female,Positive,Yes,Engaged,Single
4752,Yes,Jordan Price,Male,Negative,No,Engaged,Single
4753,Yes,Radiyya al-Hakim,Male,Positive,Yes,Engaged,Retired
4754,Yes,Aerie Palmer,Female,Negative,No,Engaged,Single
4755,Yes,Alissa Penaflor,Female,Negative,No,Engaged,Retired
4756,Yes,Kadijah Williams,Female,Neutral,Yes,Not Engaged,Family
4757,Yes,Azza al-Abed,Female,Neutral,No,Not Engaged,Retired
4758,Yes,Dwight Jackson,Female,Positive,No,Not Engaged,Family
4759,Yes,Denise Rogel Cuevas,Female,Neutral,No,Engaged,Single
4760,Yes,Naqiyya el-Rais,Male,Negative,Yes,Not Engaged,Family
4761,Yes,Brandon Dizayee,Male,Neutral,Yes,Not Engaged,Retired
4762,Yes,Okatomi Sawyer,Male,Negative,Yes,Engaged,Single
4763,Yes,Laurissa Nelson,Male,Negative,Yes,Not Engaged,Family
4764,Yes,Stepanie Medina,Male,Negative,No,Engaged,Retired
4765,Yes,Dallas Quenzer,Male,Neutral,Yes,Not Engaged,Retired
4766,Yes,Ana Gutierrez,Female,Negative,Yes,Not Engaged,Single
4767,Yes,Joshua Garcia,Male,Negative,Yes,Not Engaged,Retired
4768,Yes,Jerome Cradle,Female,Positive,No,Engaged,Retired
4769,Yes,Chante Cuanas,Male,Negative,Yes,Engaged,Family
4770,Yes,Usaama el-Sulaiman,Female,Negative,Yes,Engaged,Retired
4771,Yes,Yaz'Maine Taylor,Male,Negative,Yes,Engaged,Retired
4772,Yes,Sylvia Tucker,Female,Negative,No,Not Engaged,Single
4773,Yes,Charisha Awtrey,Female,Negative,No,Not Engaged,Retired
4774,Yes,Rachelle Sanchez,Female,Negative,Yes,Not Engaged,Single
4775,Yes,Rajdeep Rodriguez,Male,Negative,Yes,Not Engaged,Retired
4776,Yes,Travis Wade,Male,Positive,No,Engaged,Retired
4777,Yes,Jonathan Brutout,Female,Negative,No,Not Engaged,Family
4778,Yes,Alexandra Koenig,Male,Positive,Yes,Engaged,Single
4779,Yes,Daniel Abeyta,Male,Neutral,No,Not Engaged,Retired
4780,Yes,Zackarie Mace,Male,Neutral,No,Engaged,Family
4781,Yes,Tyler Vose,Female,Neutral,No,Engaged,Retired
4782,Yes,Anbara el-Nouri,Female,Positive,Yes,Not Engaged,Single
4783,Yes,Muneera al-Sharif,Male,Neutral,Yes,Engaged,Retired
4784,Yes,Fanio Ward,Female,Positive,Yes,Not Engaged,Family
4785,Yes,Dion Johnson,Male,Negative,Yes,Engaged,Retired
4786,Yes,Caleb Adams,Male,Negative,Yes,Not Engaged,Single
4787,Yes,Grace Sale,Female,Negative,No,Not Engaged,Family
4788,Yes,Mansoor al-Sarwar,Female,Neutral,Yes,Not Engaged,Retired
4789,Yes,Arwa al-Chahine,Female,Neutral,No,Not Engaged,Single
4790,Yes,Joven Doan,Male,Negative,No,Engaged,Single
4791,Yes,Quraish al-Karimi,Male,Neutral,No,Not Engaged,Single
4792,Yes,Kinaana el-Safar,Male,Neutral,No,Not Engaged,Single
4793,Yes,Daniel Monsees,Female,Neutral,Yes,Engaged,Single
4794,Yes,Ana Ybarra,Female,Neutral,Yes,Not Engaged,Family
4795,Yes,Kealani Martinez,Male,Negative,No,Engaged,Single
4796,Yes,Torrey Vetrano,Male,Neutral,No,Not Engaged,Retired
4797,Yes,Malachi Thompson,Male,Positive,Yes,Not Engaged,Single
4798,Yes,Dana Beyene,Male,Neutral,Yes,Engaged,Family
4799,Yes,Aaron Anderson,Male,Neutral,Yes,Engaged,Single
4800,Yes,Alexander Storey,Female,Negative,No,Not Engaged,Single
4801,Yes,Autriana Anderstrom,Female,Negative,Yes,Engaged,Single
4802,Yes,Yeemeng Lopez,Female,Negative,No,Not Engaged,Retired
4803,Yes,Tyrell Dowell,Female,Neutral,Yes,Engaged,Retired
4804,Yes,Ryan Andregg,Female,Negative,No,Not Engaged,Single
4805,Yes,Whitney Hancock,Male,Negative,No,Engaged,Single
4806,Yes,Elizabeth Milasinovich,Female,Positive,Yes,Not Engaged,Single
4807,Yes,Ashlyn Dwyer,Male,Negative,No,Not Engaged,Family
4808,Yes,Bradley Baros,Male,Neutral,Yes,Engaged,Single
4809,Yes,Megan Waldon,Female,Negative,Yes,Engaged,Retired
4810,Yes,Silvano Light Bosquez,Female,Neutral,Yes,Not Engaged,Single
4811,Yes,Abdul Rauf el-Sawaya,Male,Negative,Yes,Not Engaged,Family
4812,Yes,Hasnaa el-Amen,Male,Negative,Yes,Not Engaged,Family
4813,Yes,Abdul Maalik el-Jabara,Female,Neutral,No,Not Engaged,Single
4814,Yes,Tyler Ortiz,Male,Positive,Yes,Engaged,Retired
4815,Yes,D'Ahnya Bogle,Male,Negative,Yes,Not Engaged,Single
4816,Yes,Destiny Burton,Female,Positive,No,Engaged,Retired
4817,Yes,Isac Crochet,Male,Positive,Yes,Not Engaged,Retired
4818,Yes,Frank Palacio Lopez,Male,Positive,Yes,Not Engaged,Single
4819,Yes,Tristan Coltrain,Male,Negative,No,Engaged,Family
4820,Yes,Eunice Talmich,Female,Neutral,Yes,Engaged,Retired
4821,Yes,Muna al-Hamed,Female,Neutral,No,Not Engaged,Retired
4822,Yes,Picabo Harris,Female,Neutral,No,Not Engaged,Family
4823,Yes,Robert Guerrero,Male,Negative,Yes,Not Engaged,Single
4824,Yes,Leander Duvall,Female,Negative,Yes,Engaged,Single
4825,Yes,Amaanullah el-Minhas,Male,Negative,No,Not Engaged,Retired
4826,Yes,Keani Tyo,Female,Positive,No,Not Engaged,Single
4827,Yes,Marlene Sanchez-Guevara,Female,Neutral,Yes,Not Engaged,Retired
4828,Yes,Lark Guyton,Female,Positive,No,Engaged,Single
4829,Yes,Amira Parker,Female,Negative,Yes,Engaged,Single
4830,Yes,Francine Meltzer,Female,Positive,Yes,Not Engaged,Single
4831,Yes,Amanda Mee,Female,Positive,Yes,Not Engaged,Single
4832,Yes,Michael Luqman,Female,Neutral,Yes,Not Engaged,Family
4833,Yes,Joshua Pillar,Male,Negative,No,Not Engaged,Retired
4834,Yes,Matthew Kelsen,Male,Neutral,No,Engaged,Single
4835,Yes,Denise Bluejacket,Female,Positive,Yes,Not Engaged,Single
4836,Yes,David Ho,Female,Neutral,Yes,Not Engaged,Retired
4837,Yes,Jacob Nunez Rodriguez,Male,Negative,No,Not Engaged,Single
4838,Yes,Ismael Del Real,Female,Neutral,Yes,Not Engaged,Retired
4839,Yes,Anahi Fabela,Female,Negative,Yes,Engaged,Retired
4840,Yes,Najeem el-Abu,Male,Neutral,Yes,Engaged,Single
4841,Yes,Jovan Kennedy,Male,Neutral,No,Not Engaged,Single
4842,Yes,Sourachath Hrelja,Male,Negative,Yes,Not Engaged,Single
4843,Yes,Brian Vermillion,Male,Neutral,Yes,Not Engaged,Retired
4844,Yes,Paulo Baker,Male,Neutral,No,Engaged,Retired
4845,Yes,Jacob Baker,Male,Neutral,No,Not Engaged,Single
4846,Yes,Tania Navarrete,Male,Neutral,Yes,Engaged,Single
4847,Yes,Matthew Nadow,Female,Neutral,No,Engaged,Family
4848,Yes,Taylor Wallace,Male,Negative,Yes,Engaged,Single
4849,Yes,Bassil el-Saade,Female,Negative,No,Not Engaged,Single
4850,Yes,Jubair el-Azzi,Male,Positive,No,Not Engaged,Single
4851,Yes,Amanual Creel,Male,Negative,No,Engaged,Single
4852,Yes,Carly Adams,Female,Positive,Yes,Engaged,Retired
4853,Yes,Alexia Garcia De La Cruz,Male,Neutral,Yes,Not Engaged,Single
4854,Yes,Leslie Segura,Male,Neutral,No,Engaged,Retired
4855,Yes,Migmar Trueax,Female,Negative,Yes,Engaged,Retired
4856,Yes,Ivan Valdez,Female,Neutral,No,Not Engaged,Family
4857,Yes,Shafee'a al-Sulaiman,Male,Negative,Yes,Engaged,Family
4858,Yes,Ramona Barnes,Male,Neutral,No,Not Engaged,Single
4859,Yes,Dan Bachu,Female,Neutral,Yes,Engaged,Family
4860,Yes,Austin Benally,Male,Neutral,Yes,Engaged,Retired
4861,Yes,Reagan Lawson,Male,Positive,No,Not Engaged,Family
4862,Yes,Mikala Griffin,Male,Neutral,Yes,Not Engaged,Single
4863,Yes,Dakota Smith,Male,Negative,Yes,Not Engaged,Single
4864,Yes,Brenna Reimer,Female,Negative,Yes,Not Engaged,Single
4865,Yes,Victoria Bridgett,Female,Negative,Yes,Not Engaged,Single
4866,Yes,Joslynn Davis,Male,Negative,No,Engaged,Retired
4867,Yes,Savannah Cruz,Female,Positive,No,Engaged,Family
4868,Yes,Jeremy Paul,Male,Negative,Yes,Not Engaged,Retired
4869,Yes,Orion Watts,Male,Neutral,Yes,Engaged,Single
4870,Yes,Krysta Navarro,Female,Positive,Yes,Not Engaged,Family
4871,Yes,Nicole Jurgens,Male,Negative,No,Engaged,Retired
4872,Yes,Joan Miles,Male,Positive,No,Engaged,Single
4873,Yes,Rachel Lor,Female,Positive,No,Not Engaged,Single
4874,Yes,Kessa Hocker,Male,Positive,Yes,Not Engaged,Retired
4875,Yes,Lee Boyle,Male,Negative,Yes,Not Engaged,Single
4876,Yes,Sandora Reed,Male,Neutral,No,Engaged,Single
4877,Yes,Hishma al-Satter,Male,Negative,Yes,Engaged,Retired
4878,Yes,Alexis Smith-Christensen,Female,Negative,Yes,Not Engaged,Single
4879,Yes,Nicholas Sisneros,Female,Neutral,Yes,Engaged,Retired
4880,Yes,Taylor Le,Female,Negative,No,Engaged,Retired
4881,Yes,Christina Yang,Male,Neutral,Yes,Not Engaged,Single
4882,Yes,Tristan Willis,Female,Positive,Yes,Not Engaged,Family
4883,Yes,Brittany Sanistevan,Female,Neutral,Yes,Engaged,Family
4884,Yes,Cody Chittum,Male,Negative,Yes,Not Engaged,Single
4885,Yes,Zakiyya al-Hussein,Male,Negative,Yes,Engaged,Family
4886,Yes,Jonathan Murphy,Male,Negative,Yes,Engaged,Single
4887,Yes,Rachelle Kingston,Male,Positive,No,Not Engaged,Retired
4888,Yes,Grecia Martinez Fernandez,Male,Neutral,No,Not Engaged,Retired
4889,Yes,Dallas Yellowboy,Male,Neutral,Yes,Not Engaged,Retired
4890,Yes,Frances Black,Male,Positive,No,Not Engaged,Single
4891,Yes,Daveion Heslip,Female,Negative,Yes,Not Engaged,Family
4892,Yes,Rafeeq el-Pasha,Male,Negative,Yes,Not Engaged,Retired
4893,Yes,Silmi el-Amiri,Male,Negative,Yes,Not Engaged,Single
4894,Yes,Alexander Garcia,Female,Negative,Yes,Not Engaged,Retired
4895,Yes,Nathaniel Ocampo,Female,Negative,Yes,Engaged,Retired
4896,Yes,Lauren Jones,Male,Negative,No,Not Engaged,Single
4897,Yes,Brandi Wright,Male,Negative,No,Not Engaged,Single
4898,Yes,Emily Ariunbold,Female,Neutral,Yes,Not Engaged,Retired
4899,Yes,Jack Mindoro,Male,Neutral,Yes,Not Engaged,Retired
4900,Yes,Leana Obi,Female,Negative,Yes,Not Engaged,Single
4901,Yes,Jadeeda al-Shareef,Female,Negative,Yes,Not Engaged,Single
4902,Yes,Farhat el-Hadi,Female,Neutral,Yes,Not Engaged,Single
4903,Yes,Naseer el-Ghanem,Male,Negative,Yes,Not Engaged,Retired
4904,Yes,Jose Hernandez,Female,Positive,No,Not Engaged,Retired
4905,Yes,Tayyib al-Baig,Male,Neutral,Yes,Not Engaged,Family
4906,Yes,Kyle Johnson,Female,Neutral,No,Engaged,Single
4907,Yes,Miguel Rodriguez,Male,Positive,No,Not Engaged,Family
4908,Yes,Brandon Brooks-Jeremiah,Male,Neutral,Yes,Not Engaged,Single
4909,Yes,Sansom Ondrejka,Female,Negative,Yes,Not Engaged,Single
4910,Yes,Allen Nia,Male,Negative,Yes,Not Engaged,Family
4911,Yes,Taurean Anglin,Male,Neutral,No,Engaged,Family
4912,Yes,Shakeela el-Tabet,Female,Negative,Yes,Not Engaged,Retired
4913,Yes,Robert Welshofer,Female,Neutral,Yes,Not Engaged,Family
4914,Yes,Christopher Montgomery,Male,Positive,Yes,Engaged,Family
4915,Yes,Shannon Das,Male,Positive,No,Not Engaged,Single
4916,Yes,Annette Irigoyen,Female,Negative,Yes,Engaged,Retired
4917,Yes,Tasneem el-Sami,Female,Neutral,No,Not Engaged,Single
4918,Yes,Darius Jones,Female,Neutral,Yes,Not Engaged,Single
4919,Yes,Saamiqa el-Shah,Male,Neutral,Yes,Not Engaged,Retired
4920,Yes,Zenovia Stafford,Male,Negative,No,Not Engaged,Family
4921,Yes,Kevin Lofton,Female,Positive,Yes,Engaged,Family
4922,Yes,Lovell Hill,Male,Negative,No,Not Engaged,Single
4923,Yes,Qutb el-Sattar,Male,Neutral,No,Not Engaged,Single
4924,Yes,Mawzoona al-Abdalla,Female,Neutral,Yes,Not Engaged,Retired
4925,Yes,Gianoula James,Male,Negative,Yes,Engaged,Single
4926,Yes,Edith Rojas Mendoza,Male,Positive,Yes,Not Engaged,Retired
4927,Yes,Mary Nguyen,Female,Negative,Yes,Not Engaged,Retired
4928,Yes,Kirsten Freelon,Male,Negative,No,Engaged,Retired
4929,Yes,Lucas Hettle,Female,Negative,No,Not Engaged,Single
4930,Yes,Aleena Bryant,Female,Positive,No,Not Engaged,Single
4931,Yes,Drake Croushore,Male,Neutral,No,Engaged,Single
4932,Yes,Abood el-Kamara,Female,Neutral,Yes,Not Engaged,Retired
4933,Yes,Alicia Vasquez,Female,Positive,No,Engaged,Single
4934,Yes,Antonio Duran,Male,Positive,Yes,Engaged,Single
4935,Yes,Padua Puentes,Female,Negative,No,Engaged,Retired
4936,Yes,Fedelina Porras,Female,Positive,Yes,Not Engaged,Single
4937,Yes,Josefa Jung,Male,Positive,No,Engaged,Single
4938,Yes,Joseph Coles,Male,Negative,No,Not Engaged,Single
4939,Yes,Kasey Mackall,Female,Negative,Yes,Engaged,Single
4940,Yes,Erin Exum,Male,Negative,Yes,Engaged,Single
4941,Yes,Christorpher Krishnan,Male,Negative,Yes,Not Engaged,Single
4942,Yes,Cheyenne Berry,Male,Positive,No,Not Engaged,Single
4943,Yes,Sierra Foreman,Female,Negative,No,Engaged,Single
4944,Yes,Matthew Baker,Male,Negative,Yes,Engaged,Single
4945,Yes,Vanisha Raiburn,Male,Negative,No,Not Engaged,Single
4946,Yes,Ronald Rife,Female,Negative,No,Not Engaged,Single
4947,Yes,Tavon Holmes,Female,Neutral,Yes,Not Engaged,Retired
4948,Yes,Walker Muder,Male,Neutral,No,Not Engaged,Retired
4949,Yes,Kayla Sumlin,Female,Negative,No,Not Engaged,Single
4950,Yes,Glennon Phalavong,Female,Neutral,No,Not Engaged,Family
4951,Yes,Sierra Amrein,Female,Negative,No,Engaged,Retired
4952,Yes,Olivia Chi,Female,Positive,No,Not Engaged,Single
4953,Yes,Conner Ferris,Female,Negative,Yes,Not Engaged,Retired
4954,Yes,Nichole Russell,Male,Negative,No,Engaged,Single
4955,Yes,Kelly Fernandez,Female,Negative,No,Not Engaged,Single
4956,Yes,Maaiz el-Momin,Male,Positive,No,Not Engaged,Single
4957,Yes,Patrick Rivera,Male,Negative,Yes,Not Engaged,Single
4958,Yes,Lena Arkadie,Female,Negative,Yes,Not Engaged,Single
4959,Yes,Chelsea Ha,Female,Negative,Yes,Not Engaged,Family
4960,Yes,Michael Dzowo,Female,Neutral,No,Not Engaged,Retired
4961,Yes,Keaira Richardson,Female,Negative,Yes,Not Engaged,Retired
4962,Yes,Mitchelle Cook,Male,Neutral,No,Engaged,Single
4963,Yes,Cullen Atwood,Female,Negative,Yes,Not Engaged,Single
4964,Yes,Daniel Curry,Male,Negative,No,Not Engaged,Family
4965,Yes,Iyaad el-Saba,Male,Neutral,Yes,Not Engaged,Single
4966,Yes,Makiah James,Male,Negative,No,Not Engaged,Single
4967,Yes,Tre Bray,Male,Negative,Yes,Engaged,Retired
4968,Yes,Victoria Daniels,Female,Neutral,Yes,Engaged,Single
4969,Yes,Sydney Vo,Female,Neutral,Yes,Not Engaged,Retired
4970,Yes,Rigoberto Alderete Perez,Male,Neutral,No,Not Engaged,Family
4971,Yes,Aylissa Bueno,Male,Negative,Yes,Not Engaged,Retired
4972,Yes,Jon Tran,Male,Neutral,No,Engaged,Family
4973,Yes,Hamad el-Adel,Male,Positive,Yes,Not Engaged,Retired
4974,Yes,Essence Gee,Female,Neutral,No,Not Engaged,Retired
4975,Yes,Jack Hinojos,Female,Negative,No,Not Engaged,Retired
4976,Yes,Demetrious Collier,Female,Neutral,No,Not Engaged,Single
4977,Yes,Hunter Woolsey,Male,Positive,Yes,Not Engaged,Family
4978,Yes,Demetrius Waller,Male,Negative,Yes,Not Engaged,Single
4979,Yes,Ghaali al-Farag,Female,Neutral,Yes,Not Engaged,Retired
4980,Yes,Kylee Armendariz,Male,Negative,No,Not Engaged,Retired
4981,Yes,Jesse Benisrael,Male,Neutral,Yes,Not Engaged,Single
4982,Yes,Andreas Hulse,Male,Neutral,Yes,Not Engaged,Single
4983,Yes,Muaaid al-Abdelrahman,Male,Neutral,No,Not Engaged,Single
4984,Yes,Paige Debell,Female,Negative,No,Engaged,Single
4985,Yes,Saydie Stolley,Male,Neutral,Yes,Not Engaged,Single
4986,Yes,Shawn Nichols,Female,Negative,Yes,Not Engaged,Single
4987,Yes,Muzammil el-Abbas,Male,Negative,Yes,Not Engaged,Single
4988,Yes,Marlana Martinez,Male,Neutral,Yes,Not Engaged,Family
4989,Yes,Ladonna Yellow,Male,Negative,No,Not Engaged,Retired
4990,Yes,Nicholas Quintana,Female,Neutral,Yes,Not Engaged,Single
4991,Yes,Destiny Ransom,Female,Positive,Yes,Not Engaged,Retired
4992,Yes,Faadil al-Rashid,Male,Negative,Yes,Engaged,Single
4993,Yes,Alejandro Rodelas Chavira,Male,Neutral,Yes,Not Engaged,Single
4994,Yes,Erika Manibusan,Male,Positive,Yes,Not Engaged,Single
4995,Yes,Isabel Sanchez-Patriquin,Male,Negative,No,Not Engaged,Retired
4996,Yes,Mahasin Rocha,Male,Negative,Yes,Not Engaged,Single
4997,Yes,Tayyib el-Darwish,Female,Negative,Yes,Engaged,Family
4998,Yes,Rachel Evenson,Female,Neutral,Yes,Engaged,Retired
4999,Yes,Sonia Braxton,Female,Neutral,Yes,Not Engaged,Retired
5000,Yes,Gabriel Wing,Female,Negative,No,Not Engaged,Family
5001,Yes,Jason Mesikapp,Male,Negative,Yes,Not Engaged,Single
5002,Yes,Naemone Sayers,Female,Negative,Yes,Not Engaged,Single
5003,Yes,Miguel Ward,Male,Negative,Yes,Engaged,Family
5004,Yes,Briana Marshall,Female,Negative,Yes,Engaged,Single
5005,Yes,Tamara Dumas,Male,Negative,Yes,Engaged,Single
5006,Yes,Shania Antonio,Male,Neutral,No,Engaged,Single
5007,Yes,Adrian Trujillo,Male,Negative,No,Not Engaged,Single
5008,Yes,Phuc Danny Peiffer,Male,Positive,Yes,Not Engaged,Family
5009,Yes,Monica Garcia,Female,Negative,No,Not Engaged,Retired
5010,Yes,Natalya Gill,Female,Neutral,Yes,Engaged,Single
5011,Yes,John Chau,Male,Negative,Yes,Not Engaged,Single
5012,Yes,Maria Larson,Male,Positive,No,Not Engaged,Single
5013,Yes,Bianca Angel,Male,Positive,Yes,Not Engaged,Family
5014,Yes,Ander Twins,Male,Negative,Yes,Not Engaged,Single
5015,Yes,Emily Stellick Mckenzie,Female,Neutral,Yes,Not Engaged,Family
5016,Yes,Justice Mayer,Male,Neutral,Yes,Not Engaged,Family
5017,Yes,Gericko Sky,Male,Negative,Yes,Engaged,Single
5018,Yes,Keenan Phan,Male,Negative,Yes,Engaged,Retired
5019,Yes,Brandon Smith,Male,Positive,No,Not Engaged,Family
5020,Yes,Sunness Torres-Martinez,Female,Neutral,No,Not Engaged,Retired
5021,Yes,Nicole Malcy,Male,Negative,No,Not Engaged,Family
5022,Yes,Amanda Valdez,Female,Positive,Yes,Not Engaged,Single
5023,Yes,Demetrio Ruiz,Male,Neutral,Yes,Engaged,Family
5024,Yes,Tristan Bui,Male,Positive,Yes,Engaged,Single
5025,Yes,Whitni Shioshita,Female,Neutral,No,Engaged,Retired
5026,Yes,Sydney Rodgers,Male,Neutral,Yes,Not Engaged,Retired
5027,Yes,Kathy Pannotayan,Male,Neutral,Yes,Not Engaged,Single
5028,Yes,Sasha Mace,Male,Negative,Yes,Engaged,Retired
5029,Yes,Sean Mannon,Female,Positive,Yes,Engaged,Retired
5030,Yes,Parker Perry,Female,Neutral,Yes,Not Engaged,Family
5031,Yes,Steven Alvarado,Female,Negative,Yes,Engaged,Retired
5032,Yes,Cody Ybarra,Male,Positive,No,Not Engaged,Family
5033,Yes,Alanna Marriner,Male,Negative,No,Engaged,Single
5034,Yes,Chanel Carter,Female,Negative,No,Not Engaged,Single
5035,Yes,Ian Squalls,Female,Negative,No,Not Engaged,Single
5036,Yes,Kendra Siewiyumptewa,Male,Negative,No,Not Engaged,Family
5037,Yes,Kylina Pena,Male,Negative,Yes,Not Engaged,Family
5038,Yes,Wisaam al-Mahfouz,Female,Neutral,Yes,Not Engaged,Retired
5039,Yes,Elijah Davis,Female,Neutral,Yes,Engaged,Family
5040,Yes,Skylinn Bauer,Female,Negative,Yes,Not Engaged,Retired
5041,Yes,Marcus Riley,Female,Negative,Yes,Not Engaged,Single
5042,Yes,Christopher Bourque,Male,Negative,Yes,Not Engaged,Family
5043,Yes,Aaron Hering,Female,Negative,No,Not Engaged,Single
5044,Yes,Ashley Um,Female,Negative,Yes,Not Engaged,Retired
5045,Yes,Joseph Murphy,Female,Negative,Yes,Engaged,Single
5046,Yes,Nicole Farkas,Female,Neutral,No,Not Engaged,Single
5047,Yes,Dominique Archuleta,Male,Negative,Yes,Engaged,Retired
5048,Yes,Allison Nguyen,Female,Negative,Yes,Not Engaged,Single
